x,y,z,
7.41,1.93,1.53,
7.08,2.46,1.62,
7.81,3.25,2.74,
9.12,3.56,2.02,
9.54,2.82,0.39,
10.42,1.67,0.21,
11.27,1.03,0.65,
11.57,0.57,0.71,
10.88,0.96,0.74,
10.29,1.17,0.92,
10.78,1.03,-0.27,
10.56,1.89,-0.39,
10.84,1.44,-0.24,
10.94,0.49,0.37,
9.64,0.00,0.46,
9.40,-0.21,0.54,
10.75,0.92,-0.04,
11.76,1.70,-1.08,
11.26,2.28,-0.08,
10.69,1.26,0.00,
10.63,0.76,0.72,
10.42,0.34,1.51,
11.57,0.45,0.67,
11.35,0.26,0.33,
11.50,0.88,0.31,
9.23,1.82,0.59,
9.70,2.08,-0.27,
10.38,1.49,0.48,
10.96,0.90,1.55,
12.05,1.77,0.29,
13.08,3.40,-0.33,
13.22,2.90,-0.61,
12.15,1.97,0.28,
10.10,0.93,1.27,
8.79,-2.05,2.63,
9.11,0.29,-0.28,
8.40,1.14,0.34,
9.14,-1.00,1.80,
8.91,1.67,1.65,
8.05,3.00,2.11,
8.74,0.49,0.95,
8.85,-0.78,0.90,
10.87,-1.11,0.13,
9.94,0.70,1.44,
9.69,2.27,1.32,
8.85,4.04,0.92,
9.10,5.06,0.72,
9.68,4.76,1.39,
8.99,3.41,1.08,
8.33,2.52,1.23,
10.20,2.27,0.96,
10.61,2.40,0.13,
10.63,2.36,0.97,
11.25,2.58,0.52,
10.52,1.90,0.88,
9.47,1.31,1.15,
8.61,0.55,1.12,
9.27,0.37,0.96,
7.74,0.52,0.11,
10.65,-0.20,-2.04,
10.58,0.40,0.28,
10.01,-0.28,0.26,
9.47,0.32,0.56,
9.63,0.40,0.11,
10.73,0.13,0.15,
10.46,-0.18,1.84,
11.06,0.39,1.63,
11.31,1.91,0.24,
11.02,1.88,-0.68,
10.66,1.70,0.62,
10.73,0.86,-0.50,
10.19,-0.48,-0.50,
10.32,-1.10,1.23,
10.10,-1.41,0.09,
10.29,0.26,0.28,
10.54,0.72,0.24,
11.09,0.66,-1.67,
13.73,1.82,-2.60,
12.34,3.09,1.95,
10.61,2.28,0.22,
9.23,1.88,0.56,
9.28,0.97,0.81,
9.03,1.06,0.48,
8.10,1.95,0.12,
8.27,2.79,-0.17,
8.69,3.49,0.22,
10.00,2.96,0.18,
10.72,1.90,-0.08,
11.83,1.33,-0.18,
12.39,1.75,-0.12,
11.28,2.32,1.57,
10.51,2.23,2.20,
9.45,2.32,2.15,
8.43,1.74,1.79,
9.56,2.24,2.22,
10.02,2.41,1.43,
9.66,1.83,0.64,
8.89,0.95,-0.11,
9.44,1.13,-0.29,
9.96,1.40,-0.63,
10.66,1.95,-0.17,
10.83,1.91,-0.81,
10.29,1.68,-0.46,
10.18,1.32,-0.67,
10.46,1.64,-0.46,
10.24,1.23,-0.79,
10.30,0.35,-0.78,
9.99,0.98,-0.77,
9.93,1.81,-0.26,
10.12,1.50,-1.07,
10.46,1.35,-1.07,
10.65,1.32,-1.42,
12.82,2.08,-2.78,
12.40,2.75,-2.63,
11.76,1.72,-2.90,
11.76,2.15,-1.86,
11.45,1.90,-2.35,
10.49,1.16,0.11,
9.68,1.25,0.99,
9.39,1.73,1.34,
7.92,2.21,2.67,
8.41,2.11,1.19,
9.15,1.45,-1.19,
8.92,1.31,1.12,
9.35,2.60,-1.08,
10.14,-0.35,-1.28,
9.48,0.98,-1.21,
10.19,1.51,-1.63,
10.46,1.60,-2.05,
8.74,3.20,-5.57,
9.96,0.83,-0.93,
10.73,2.14,-0.84,
10.79,3.30,-0.48,
10.82,2.21,-0.08,
11.02,2.16,0.17,
10.96,2.35,-0.61,
10.71,2.67,0.32,
9.73,2.39,-0.21,
9.29,2.34,-0.39,
9.33,2.03,-1.32,
9.98,1.21,-1.51,
9.48,1.57,-0.39,
10.21,2.13,0.32,
11.42,2.08,-1.39,
10.74,2.84,-0.17,
10.54,2.05,-0.76,
10.04,1.46,-0.30,
9.78,0.99,-0.62,
11.00,2.03,-0.16,
10.55,2.52,-0.62,
10.38,2.26,-0.66,
9.70,1.89,-1.21,
10.29,2.36,-0.28,
10.26,2.68,-1.04,
10.28,2.65,-1.60,
10.47,2.73,-2.03,
9.61,2.93,-1.61,
9.80,2.72,-1.34,
10.40,3.20,-0.87,
9.37,2.02,-0.85,
9.97,1.41,-1.23,
9.51,0.98,-1.02,
9.30,2.62,-1.46,
10.70,0.41,-2.18,
10.51,2.30,-3.77,
10.56,1.12,-2.45,
10.42,1.18,-2.42,
10.34,2.23,-2.33,
10.08,2.14,-2.78,
10.33,2.06,-2.59,
10.04,2.42,-2.27,
9.67,2.93,-1.99,
9.64,2.46,-2.06,
9.91,2.76,-2.36,
13.47,5.69,-5.70,
9.77,-3.85,1.22,
11.84,7.54,-1.46,
10.88,-0.61,-2.91,
10.21,3.99,-2.51,
10.29,2.61,-2.67,
9.90,1.97,-2.04,
10.42,3.04,-2.96,
9.82,2.31,-1.91,
10.71,2.73,-2.88,
9.93,1.24,-2.21,
11.04,3.80,-2.62,
10.67,0.51,-2.58,
11.38,2.52,-0.80,
10.77,1.90,-2.59,
9.59,1.78,-2.49,
9.82,1.75,-2.27,
9.98,1.19,-1.56,
10.10,0.78,-0.90,
10.13,1.61,-1.76,
10.48,2.56,-2.83,
9.71,0.37,0.22,
9.27,3.44,-0.45,
10.68,2.92,-1.85,
9.60,1.72,0.12,
10.25,2.19,0.09,
10.57,2.82,-0.98,
10.50,3.07,-0.85,
10.40,3.40,-1.00,
10.13,3.22,-0.96,
10.04,2.78,-1.13,
10.57,2.43,-1.62,
10.03,2.01,-1.35,
9.75,2.02,-1.44,
9.91,1.99,-1.50,
10.46,2.78,-0.89,
9.87,2.71,-0.78,
9.86,2.67,-0.33,
10.28,2.67,0.30,
10.17,2.83,0.60,
10.98,2.73,-0.04,
10.87,2.75,0.41,
10.98,3.12,-0.06,
10.89,3.02,0.09,
10.29,3.29,0.43,
9.97,3.07,0.01,
9.30,2.54,-0.53,
9.37,2.27,-1.00,
9.42,1.50,-1.23,
9.18,0.73,-0.95,
9.32,0.63,-1.08,
9.37,0.65,-0.77,
10.33,0.78,-0.41,
10.19,0.74,-0.85,
10.40,1.22,-1.49,
10.64,2.21,-1.32,
10.26,2.79,-0.44,
10.78,2.77,-0.55,
12.07,3.65,-0.10,
11.83,4.72,-0.34,
10.47,4.32,1.07,
9.85,2.41,1.33,
8.69,1.94,1.04,
8.83,2.23,-0.17,
9.08,2.14,-0.75,
9.73,2.00,-1.66,
9.82,2.23,-1.97,
11.09,2.55,-0.57,
10.59,2.03,-1.31,
10.14,1.84,-1.84,
9.81,1.40,-1.37,
10.18,1.39,-1.47,
9.59,0.99,-1.23,
9.86,0.95,-0.96,
10.39,1.28,-0.44,
9.96,0.84,-0.82,
10.23,1.29,-0.64,
9.93,1.68,-0.79,
10.07,2.42,0.23,
10.33,2.28,0.23,
10.75,2.26,0.32,
11.02,2.56,0.16,
10.77,2.67,-0.40,
11.11,2.93,-0.39,
11.13,2.83,-0.42,
11.13,2.56,-0.50,
10.93,2.20,-0.65,
11.10,1.70,-1.45,
12.28,2.43,-2.42,
10.75,2.81,-3.29,
9.78,1.98,-1.53,
8.99,1.69,0.39,
10.04,2.23,-0.38,
10.00,2.90,0.79,
10.90,1.44,-2.02,
10.84,2.80,-0.96,
10.58,2.94,-2.30,
9.87,3.25,-0.98,
10.23,3.01,-0.89,
8.71,2.95,0.02,
9.60,3.18,-0.45,
8.90,3.77,-0.43,
9.98,2.70,-2.29,
9.35,2.27,-1.50,
9.90,0.93,-2.89,
9.18,1.43,-3.74,
10.88,0.89,-2.54,
9.69,1.49,-1.51,
10.52,1.40,-2.26,
9.57,2.01,-1.25,
9.41,2.39,-1.06,
9.83,3.35,-0.04,
10.01,3.13,-0.30,
9.45,3.07,-1.01,
9.95,3.33,-1.46,
10.92,4.35,-1.21,
10.70,4.05,-1.41,
9.94,3.08,-1.54,
11.12,3.21,-0.73,
10.71,2.98,-0.76,
10.30,2.86,-1.19,
9.81,2.88,-1.31,
10.32,3.38,-0.14,
9.62,3.46,-0.59,
9.60,3.89,-0.44,
9.92,3.93,-0.63,
10.47,4.53,-0.23,
10.42,4.32,-0.43,
9.79,3.88,-0.90,
10.15,3.85,-0.87,
10.49,3.85,-0.81,
10.05,3.20,-0.96,
9.67,2.80,-1.62,
10.75,2.97,-0.38,
10.61,2.49,-0.54,
10.24,2.03,-0.73,
10.00,1.51,-1.37,
10.08,2.14,-1.03,
9.60,2.49,-1.21,
9.45,2.86,-1.09,
9.52,3.14,-0.98,
10.20,3.38,-0.30,
10.08,3.03,-0.63,
9.36,2.47,-0.67,
10.77,1.58,-1.18,
12.34,2.79,-3.75,
10.95,2.49,-0.39,
12.82,0.70,-3.12,
10.72,2.84,-2.00,
10.13,1.57,-1.09,
9.85,1.40,-0.86,
8.72,2.03,-1.05,
9.75,4.08,-1.79,
11.36,3.30,-0.36,
9.60,3.08,-1.49,
9.98,3.17,-0.32,
10.84,2.31,-0.44,
10.85,2.32,0.16,
10.66,2.07,-0.43,
10.45,2.40,0.26,
9.84,2.21,-0.81,
9.77,2.40,-1.08,
10.01,1.98,-1.63,
10.38,2.42,-1.72,
10.00,2.00,-1.61,
10.57,2.18,-1.55,
10.63,2.99,-0.95,
10.47,2.91,-0.37,
9.70,2.87,-0.26,
9.40,2.52,-0.31,
9.35,1.96,-0.29,
9.25,1.79,-0.97,
10.05,2.13,-1.29,
10.06,2.26,-1.79,
9.63,2.13,-1.11,
10.39,2.71,-0.54,
9.80,2.64,-0.36,
10.25,2.78,0.16,
10.65,3.08,0.85,
10.22,2.96,0.55,
9.94,2.63,0.12,
9.06,1.75,-0.52,
9.48,1.72,-0.34,
10.24,1.93,-0.18,
9.82,1.80,-0.94,
10.83,1.94,0.03,
10.68,1.29,-0.13,
11.68,1.07,-0.35,
13.53,1.31,-2.02,
13.83,1.97,-3.54,
12.16,2.34,-1.31,
9.76,0.83,0.61,
9.75,0.98,-0.82,
9.63,0.28,-1.75,
9.30,2.55,-3.56,
10.99,2.04,-4.19,
10.52,2.11,-2.58,
9.49,2.22,-2.40,
10.44,2.46,-1.91,
10.17,2.19,-1.79,
10.58,2.68,-0.67,
10.52,2.59,-1.13,
9.92,2.73,-0.78,
10.74,2.76,-0.36,
11.26,3.01,-0.53,
11.73,3.13,-0.95,
11.46,2.97,-0.70,
10.83,3.05,-0.55,
10.44,3.12,-0.26,
10.82,3.10,-0.34,
11.03,2.98,-0.59,
11.31,2.57,-0.85,
11.33,2.90,-0.78,
11.11,2.99,-0.80,
11.17,2.89,-0.76,
11.28,3.30,-0.21,
11.03,2.52,-0.32,
11.27,2.07,-0.06,
10.84,1.84,0.40,
10.49,1.46,-0.12,
9.82,1.44,-0.27,
9.59,1.29,-1.31,
9.26,1.58,-1.46,
9.23,1.67,-1.67,
10.18,2.14,-0.89,
10.35,2.14,-1.09,
10.29,2.30,-1.45,
10.66,2.72,-0.93,
10.93,1.98,-1.17,
11.25,1.46,-1.17,
13.56,1.84,-1.87,
13.31,2.80,-3.65,
10.83,2.96,0.14,
10.20,0.96,0.59,
10.32,0.95,-0.22,
10.66,2.20,-0.91,
11.12,1.85,-1.50,
10.21,1.23,-1.07,
9.80,0.69,-0.56,
9.10,-0.70,-0.69,
7.59,-0.72,-0.80,
9.59,-0.45,-1.19,
10.20,0.17,-1.58,
10.33,1.25,-1.09,
10.95,1.63,-1.33,
10.97,1.65,-1.20,
10.35,2.23,-0.43,
9.20,2.43,-0.52,
10.69,0.95,0.25,
11.03,1.22,1.46,
11.47,2.63,0.22,
9.55,1.72,0.07,
9.62,1.00,-2.06,
9.43,1.47,-1.33,
10.58,1.90,-0.35,
10.36,2.23,-0.25,
10.11,2.54,-0.01,
10.32,2.82,-0.41,
10.50,3.01,0.16,
10.56,2.39,-0.09,
11.01,2.39,0.58,
11.73,2.36,-0.63,
12.27,2.45,-1.48,
11.24,2.43,-0.73,
8.59,0.18,1.81,
8.10,-1.31,2.02,
10.48,0.22,0.69,
10.58,0.19,0.85,
11.48,0.81,-0.69,
11.19,0.02,-2.92,
10.18,1.80,-0.14,
10.64,1.31,-1.06,
10.75,2.55,0.16,
10.93,1.60,-2.16,
10.96,2.59,-1.04,
11.18,2.96,-1.10,
10.32,3.48,-0.24,
9.60,3.20,0.38,
8.19,2.51,0.16,
5.18,3.30,-7.03,
10.62,2.40,-0.46,
10.25,1.44,0.15,
10.09,1.28,-1.30,
10.45,0.84,-1.99,
9.39,1.13,-1.68,
9.16,1.20,-2.22,
9.35,2.58,-1.45,
10.93,3.19,-0.03,
9.85,3.67,0.39,
9.88,3.12,0.83,
8.76,2.23,-0.04,
8.82,2.32,-0.58,
9.34,2.36,-0.09,
10.16,2.20,-0.11,
10.81,2.26,-0.03,
11.24,1.76,-0.65,
10.63,1.98,-0.86,
10.32,1.70,-1.45,
12.13,1.55,-1.29,
11.20,3.09,-1.94,
10.84,1.42,-1.53,
11.09,2.41,-1.88,
11.09,2.16,-1.82,
10.75,1.52,-1.25,
10.80,1.79,-1.58,
10.85,1.78,-1.92,
10.79,1.94,-1.38,
10.05,1.70,-0.96,
9.12,1.46,-0.21,
9.43,0.79,-0.51,
10.88,0.37,0.32,
11.18,-0.15,0.18,
11.24,-0.02,0.40,
10.67,0.18,0.92,
10.27,-0.82,0.53,
11.54,0.17,-0.14,
12.55,1.40,-0.33,
11.72,2.52,-1.07,
10.90,2.93,0.15,
11.04,3.15,0.29,
10.61,3.56,0.40,
9.87,2.79,-0.63,
9.40,2.70,-0.44,
9.16,1.89,-0.20,
9.02,1.51,-0.12,
9.77,1.58,0.52,
10.27,1.67,0.44,
10.60,1.81,-0.48,
10.49,2.24,-0.21,
10.86,2.30,-0.56,
11.04,1.98,-0.06,
10.68,1.74,0.21,
10.27,2.12,0.22,
9.87,2.23,0.56,
8.90,1.51,-0.34,
8.89,1.38,-1.32,
9.39,1.92,-1.32,
9.84,2.08,-1.18,
9.69,1.99,-0.63,
10.69,2.10,0.26,
11.22,1.90,0.24,
11.61,2.10,-0.12,
11.83,2.46,-0.64,
11.56,2.88,-0.51,
10.66,2.78,-0.94,
9.65,1.18,-0.54,
11.21,0.98,-0.38,
11.67,1.30,-0.54,
11.50,1.12,-2.26,
10.88,1.74,-2.04,
10.21,2.37,-1.07,
9.36,1.92,-1.57,
9.65,2.33,-0.58,
10.70,2.07,-1.69,
11.42,1.89,-1.49,
10.50,3.07,-1.67,
10.16,3.43,-2.90,
9.49,3.20,-2.66,
9.64,3.70,-0.30,
10.69,3.69,-1.40,
9.67,2.37,-0.52,
9.59,2.12,0.08,
10.74,1.00,0.44,
10.78,0.37,-0.24,
11.23,0.43,-1.19,
10.91,-0.36,-1.45,
11.58,1.38,-1.18,
10.94,1.52,-1.79,
10.00,1.04,-2.25,
10.19,1.39,-1.81,
9.48,1.13,-2.47,
9.85,0.90,-1.27,
10.38,0.55,-0.67,
12.23,0.45,-0.55,
11.56,2.09,-1.72,
11.15,2.20,-1.79,
9.81,1.41,-1.71,
9.83,1.86,0.26,
11.24,1.39,1.05,
12.48,1.56,-0.09,
12.16,3.10,-0.31,
11.42,1.82,0.92,
10.15,1.53,1.97,
9.98,0.48,1.70,
8.37,0.38,-1.51,
8.94,-0.43,-1.73,
9.05,-0.27,-2.10,
9.91,0.47,-2.63,
9.74,0.92,-3.14,
10.27,1.87,-3.60,
10.06,1.53,-2.83,
10.27,1.60,-2.24,
10.27,2.17,-1.87,
9.97,2.31,-1.58,
10.08,2.59,-0.74,
8.54,3.32,-0.28,
7.99,2.39,-0.16,
7.92,2.25,-0.65,
8.33,2.28,-1.58,
9.99,2.59,0.12,
11.11,2.32,-0.37,
11.07,1.91,-0.11,
11.10,1.43,-0.55,
10.84,1.63,-0.86,
10.31,1.24,-1.67,
10.07,1.27,-2.64,
10.18,1.52,-1.87,
9.75,0.57,-2.79,
9.99,0.66,-2.41,
10.55,0.75,-2.22,
11.07,1.15,-2.03,
9.92,1.35,-2.32,
11.04,1.49,-1.67,
10.20,1.85,-2.18,
9.86,1.72,-2.12,
10.05,0.95,-0.83,
9.65,0.52,-1.88,
10.04,0.90,-1.44,
10.45,0.38,-0.77,
11.44,3.69,-3.63,
9.52,0.87,-1.36,
10.64,1.58,-2.03,
10.09,0.80,-2.48,
9.57,1.54,-2.49,
10.59,1.63,-2.88,
11.07,2.11,-2.20,
10.74,2.20,-2.77,
9.52,1.40,-1.59,
10.74,1.84,-2.51,
10.57,1.46,-0.94,
9.84,1.69,-1.22,
10.44,1.87,-0.78,
9.94,1.92,-1.52,
11.12,1.77,-0.93,
10.97,2.23,-1.22,
11.14,1.40,-2.62,
10.41,1.02,-2.29,
11.20,1.00,-2.30,
10.55,1.12,-1.67,
10.39,1.00,-3.00,
9.83,1.18,-2.75,
11.17,1.63,-1.42,
10.66,1.31,-1.71,
10.27,1.20,-2.30,
9.83,0.96,-2.87,
11.00,1.65,-1.20,
10.76,1.40,-1.56,
10.69,0.88,-1.97,
11.10,0.96,-1.34,
10.91,0.49,-1.70,
10.38,0.57,-1.79,
10.38,0.16,-2.62,
10.43,-0.81,-2.73,
10.88,-0.51,-4.31,
10.05,-0.57,-3.31,
10.65,0.15,-1.43,
11.09,0.67,-2.00,
10.51,0.60,-2.19,
11.17,0.44,-2.31,
11.66,-0.17,-1.73,
11.76,-0.24,-0.89,
11.52,-0.06,-0.82,
9.84,0.43,-0.88,
10.33,0.54,-0.56,
9.98,0.91,-0.32,
10.81,0.73,-0.43,
10.92,0.41,0.04,
10.76,0.43,-0.49,
10.57,-0.31,-0.59,
11.74,-0.25,-1.28,
10.54,0.73,-1.83,
10.31,0.94,-2.44,
10.10,1.37,-2.25,
10.97,1.68,-1.85,
10.89,1.64,-2.05,
10.58,1.59,-1.77,
9.69,1.64,-1.50,
10.48,1.78,0.24,
10.77,2.13,0.37,
11.09,1.22,1.07,
11.35,1.17,0.53,
10.21,0.78,-0.68,
10.71,1.08,-0.07,
11.08,1.56,0.11,
9.77,0.15,-1.61,
9.49,0.67,-1.98,
9.27,0.57,-2.09,
10.35,-0.12,-2.53,
9.76,1.28,-1.37,
9.86,1.32,-1.54,
9.93,2.08,-0.73,
10.35,2.40,0.08,
10.78,2.70,0.86,
10.45,2.51,1.02,
10.36,2.16,0.39,
9.16,1.97,-0.95,
8.89,1.85,-1.23,
8.88,1.74,-1.03,
9.57,1.45,-0.85,
11.09,1.81,0.75,
11.31,1.69,0.61,
11.01,1.51,0.42,
9.93,0.27,-1.61,
10.05,0.45,-2.62,
12.45,0.94,-3.27,
11.89,2.81,-3.04,
9.90,1.86,-2.01,
8.16,0.19,-0.36,
7.44,-1.23,0.45,
9.80,-1.05,-0.59,
9.89,-0.12,1.88,
11.01,1.77,-2.21,
12.59,0.17,-3.20,
12.55,2.55,-1.41,
11.57,1.47,-2.34,
10.51,1.99,-0.93,
10.84,2.04,-1.93,
11.16,2.71,-0.99,
10.20,3.10,0.02,
11.00,3.04,0.21,
11.42,3.32,0.77,
10.42,2.75,-0.18,
10.72,3.02,-0.06,
10.96,3.38,0.28,
10.47,2.84,-0.45,
9.90,1.96,-1.17,
9.59,1.30,-2.28,
9.14,0.96,-2.80,
9.67,1.82,-2.12,
10.28,2.44,-0.96,
9.42,2.42,-1.01,
10.33,2.74,-0.22,
11.10,3.39,0.21,
11.31,3.51,0.12,
11.04,3.10,-0.22,
11.23,3.42,-0.06,
10.80,2.84,-0.29,
11.49,3.05,-0.00,
12.13,3.13,-0.11,
11.89,3.35,-0.03,
11.47,3.24,-0.17,
11.44,3.04,0.12,
11.05,1.99,-0.23,
10.17,1.31,-0.44,
11.13,0.92,-0.45,
13.04,0.69,-0.40,
11.25,1.62,-0.55,
11.41,-0.60,0.88,
11.39,-1.30,0.83,
12.07,-0.14,-0.14,
12.01,0.88,0.11,
11.80,0.84,0.61,
9.91,-0.37,-0.51,
10.54,0.22,-0.37,
11.35,1.15,-0.50,
10.60,1.20,-1.19,
10.35,1.47,-0.33,
10.32,1.48,1.14,
9.00,0.53,0.43,
9.21,0.70,0.56,
10.60,0.72,1.32,
10.56,0.38,0.01,
9.32,0.53,0.26,
10.07,0.48,-2.51,
9.99,1.03,-2.75,
10.91,1.25,-2.22,
12.10,2.15,-1.34,
11.14,2.28,-0.90,
10.09,1.81,-0.42,
9.16,1.18,-0.41,
10.03,1.63,1.60,
11.18,0.88,1.88,
11.26,1.34,2.01,
9.21,0.29,0.02,
9.02,0.39,-1.09,
9.30,1.12,-1.29,
9.84,2.11,-0.62,
11.83,2.88,0.82,
12.07,2.69,0.84,
11.41,2.37,0.47,
9.35,1.09,-0.65,
8.76,0.82,-0.51,
8.82,0.76,-0.53,
9.32,0.92,-0.04,
11.52,1.54,1.50,
11.71,1.73,1.58,
11.69,1.69,0.77,
9.67,1.12,-0.59,
9.04,0.82,-1.13,
8.81,0.75,-1.45,
10.32,1.76,0.02,
11.31,1.76,0.66,
12.13,1.63,0.97,
13.23,1.67,0.37,
10.72,1.57,-2.13,
10.14,1.14,0.34,
9.72,-0.15,-0.30,
10.60,0.55,-0.85,
8.98,0.96,-1.96,
9.07,0.33,-2.03,
9.65,0.57,-1.06,
11.04,1.72,-0.39,
10.65,1.41,-0.91,
10.15,1.27,-1.34,
9.45,0.97,-2.09,
11.08,2.03,0.33,
11.40,2.07,1.13,
11.22,1.91,1.40,
10.80,2.01,0.95,
8.72,1.23,-0.53,
8.56,0.92,-0.99,
8.52,1.03,-1.39,
10.41,2.04,0.30,
11.38,2.18,1.01,
11.80,2.19,-0.46,
12.11,3.05,-0.25,
12.34,3.00,-0.83,
12.38,3.21,-0.23,
12.19,2.81,0.28,
11.84,2.72,0.48,
9.92,1.77,-0.67,
9.23,1.40,-1.07,
9.02,1.56,-1.56,
10.34,2.45,-0.13,
9.79,1.98,-0.80,
10.39,2.13,-0.05,
10.11,1.60,-0.72,
11.12,2.12,-0.04,
11.44,2.33,-0.50,
10.19,2.38,-0.82,
9.96,1.52,-1.19,
11.74,2.33,0.55,
11.83,2.37,0.21,
11.39,2.55,0.27,
9.31,1.34,-1.04,
8.73,1.79,-1.07,
8.84,2.03,-1.14,
9.56,2.41,-0.68,
11.48,2.84,0.70,
11.33,2.62,0.42,
10.77,2.06,0.01,
8.63,0.99,-1.61,
8.93,0.66,-2.01,
10.29,1.19,-2.29,
10.94,1.46,-3.05,
10.12,2.26,-1.35,
9.04,-0.18,-0.80,
8.37,-1.28,-0.44,
8.83,-0.96,-2.44,
9.84,0.39,-1.35,
10.87,1.20,-1.20,
10.22,1.24,-2.11,
9.73,1.51,-2.47,
11.55,2.44,-0.36,
11.16,1.77,0.10,
11.18,1.16,0.81,
10.96,0.13,0.67,
10.39,0.08,-0.20,
11.17,0.70,-0.00,
12.00,1.13,-0.19,
11.15,1.23,-0.77,
11.31,1.45,0.27,
11.17,1.24,-0.40,
10.64,2.22,0.15,
9.37,1.88,-0.78,
8.97,1.84,-0.51,
8.93,2.16,-0.79,
10.30,2.70,1.02,
11.15,2.90,1.07,
11.54,2.65,1.00,
11.74,2.28,0.65,
9.94,1.16,-0.55,
9.35,0.93,-0.79,
8.76,0.46,-0.73,
9.35,1.10,-0.60,
10.08,1.91,-0.16,
9.66,1.56,-1.06,
10.13,1.99,-0.32,
10.87,2.34,0.24,
11.22,2.34,0.99,
11.42,1.83,1.31,
10.55,1.25,0.60,
10.05,0.95,0.24,
9.60,0.51,-0.53,
9.39,0.79,-0.76,
9.75,1.52,-0.17,
10.31,1.28,0.36,
10.84,1.38,0.71,
11.27,1.16,0.70,
11.15,0.91,0.24,
11.16,0.61,-0.36,
12.38,1.72,-1.17,
10.19,1.93,-0.64,
10.96,0.84,0.64,
10.91,0.97,-0.57,
12.42,1.80,-0.78,
11.72,1.84,-1.27,
11.64,1.97,0.04,
10.42,0.81,0.26,
9.73,0.36,0.35,
9.93,0.69,-0.33,
10.71,0.89,0.08,
11.65,1.27,0.20,
11.63,1.74,-0.06,
11.69,2.33,0.07,
10.48,1.86,-0.08,
10.82,2.06,0.56,
9.63,1.24,-0.78,
9.93,1.94,-2.94,
9.04,1.37,-2.22,
9.50,2.59,-2.07,
9.95,2.90,-1.31,
10.27,2.70,-0.44,
9.70,2.56,-0.95,
11.11,2.96,0.43,
11.00,2.91,0.55,
11.01,2.13,0.01,
9.64,1.43,-1.47,
9.34,0.59,-2.35,
9.09,0.15,-2.87,
9.34,0.27,-3.34,
10.72,0.94,-1.80,
10.18,1.34,-2.30,
9.43,0.92,-2.82,
10.31,1.79,-0.59,
9.58,1.52,-1.03,
10.18,1.45,-0.50,
10.15,1.38,-1.30,
10.88,1.02,-1.03,
10.27,1.62,-1.55,
9.74,0.92,-1.90,
10.23,0.34,-0.58,
11.45,0.83,-1.14,
13.64,0.66,-4.38,
11.16,2.75,-3.18,
11.12,-0.42,-2.88,
11.62,2.36,-2.73,
11.22,3.02,-3.50,
10.55,0.60,-3.73,
11.56,1.96,-2.63,
9.54,0.53,-1.73,
8.54,1.00,-0.56,
9.87,-0.31,1.43,
10.73,-0.21,1.86,
11.00,-0.97,0.69,
10.03,-0.61,-0.93,
10.09,-0.67,-1.98,
8.94,-0.43,-1.81,
10.02,-0.00,-2.74,
10.59,-0.12,-2.92,
11.32,1.62,-2.31,
11.23,2.03,-1.12,
10.70,2.40,1.75,
11.76,0.67,-2.63,
9.75,2.02,0.47,
9.02,1.03,-1.27,
9.62,1.67,-0.87,
10.03,2.26,0.51,
10.75,1.37,0.56,
10.73,0.98,-0.73,
11.31,0.44,-0.64,
11.23,1.08,-0.41,
10.32,0.27,2.25,
12.16,1.24,-6.53,
9.79,-1.57,1.51,
11.10,3.00,-4.00,
10.67,0.56,-0.57,
9.59,0.22,-1.43,
8.95,0.07,-1.93,
9.27,0.17,-1.48,
9.91,0.72,-1.83,
10.99,0.79,0.87,
11.63,1.10,0.08,
11.46,1.30,-0.25,
11.08,0.31,-1.03,
11.40,0.52,-1.00,
11.90,0.85,-0.82,
11.73,1.30,-0.56,
11.34,0.92,-0.94,
11.47,1.07,-0.31,
12.67,1.22,-1.86,
9.99,2.60,1.56,
10.49,-0.35,-2.54,
10.09,0.74,0.00,
10.55,-0.31,-1.87,
11.42,-1.00,-1.70,
12.77,-0.92,-2.00,
12.45,0.43,-3.07,
11.66,0.70,-2.87,
11.22,0.28,-3.40,
10.79,0.86,-0.49,
10.29,0.79,-0.90,
9.71,-0.17,-1.04,
10.90,0.21,-1.45,
10.13,-0.37,-1.24,
10.03,-0.64,-3.54,
9.04,-0.15,-3.67,
9.45,0.45,-3.41,
10.01,1.23,-2.70,
10.57,1.87,-2.01,
10.92,1.93,-2.11,
10.08,2.21,-1.47,
10.54,1.12,-2.94,
9.81,1.84,-1.06,
10.25,1.46,-0.36,
9.90,1.55,-0.61,
10.63,1.54,-0.52,
10.64,1.42,-0.53,
11.17,0.72,-1.31,
11.42,0.75,-1.37,
11.72,0.73,-1.41,
11.73,1.01,-1.09,
11.21,0.03,-1.08,
11.65,0.67,-1.36,
10.70,0.71,-1.05,
11.15,1.34,-0.93,
10.87,1.56,-0.48,
11.14,1.32,-1.17,
10.58,1.38,-1.20,
10.71,1.53,-1.40,
10.52,1.41,-1.51,
10.56,1.55,-1.58,
10.31,1.36,-2.12,
10.60,1.45,-1.95,
11.09,1.28,-1.89,
11.67,0.81,-1.76,
10.87,0.27,-1.37,
11.68,1.34,-2.39,
11.08,0.45,-1.50,
11.23,0.15,-2.68,
10.67,1.15,-3.08,
9.79,1.43,-1.90,
8.60,1.37,-0.98,
8.11,2.02,-2.04,
9.92,2.71,-1.46,
10.53,2.94,-1.45,
10.66,2.32,-1.45,
10.31,2.34,-1.13,
10.39,1.69,-1.06,
