x,y,z,
-4.00,0.33,7.92,
-3.65,0.32,7.85,
-3.45,0.31,7.67,
-3.40,0.34,7.88,
-3.43,0.26,7.78,
-3.67,0.38,7.83,
-3.76,0.38,7.87,
-3.49,0.44,7.81,
-3.48,0.36,7.89,
-3.47,0.30,7.93,
-3.65,0.36,7.82,
-3.76,0.30,7.89,
-3.69,0.36,7.83,
-3.39,0.39,7.87,
-3.48,0.25,7.73,
-3.77,0.29,7.79,
-3.76,0.31,7.87,
-3.39,0.42,7.96,
-3.35,0.40,7.77,
-3.58,0.39,7.87,
-3.80,0.27,7.81,
-3.63,0.35,7.98,
-3.38,0.35,7.59,
-3.39,0.37,7.95,
-3.64,0.24,7.84,
-3.41,0.40,7.73,
-3.64,0.35,7.77,
-3.94,0.35,7.95,
-3.63,0.36,7.86,
-3.27,0.35,7.71,
-3.46,0.36,7.70,
-3.74,0.43,7.82,
-3.72,0.35,7.99,
-3.47,0.37,7.84,
-3.34,0.33,7.84,
-3.60,0.29,7.74,
-3.75,0.36,7.93,
-3.57,0.34,7.77,
-3.57,0.35,7.96,
-3.52,0.32,7.71,
-3.45,0.36,7.93,
-3.57,0.45,7.85,
-3.70,0.38,7.96,
-3.55,0.36,7.85,
-3.32,0.35,7.77,
-3.48,0.35,7.85,
-3.72,0.42,7.80,
-3.68,0.33,8.09,
-3.50,0.33,7.77,
-3.59,0.34,8.02,
-3.44,0.34,7.83,
-3.55,0.42,7.78,
-3.68,0.37,8.09,
-3.38,0.30,7.88,
-3.39,0.35,7.67,
-3.88,0.35,7.84,
-3.75,0.35,8.05,
-3.34,0.33,7.71,
-3.53,0.37,7.85,
-3.61,0.39,7.93,
-3.50,0.45,7.78,
-3.70,0.32,8.04,
-3.45,0.35,7.95,
-3.51,0.29,7.80,
-3.61,0.37,7.86,
-3.70,0.35,7.85,
-3.45,0.40,7.96,
-3.37,0.36,7.67,
-3.81,0.34,7.83,
-3.69,0.28,7.97,
-3.26,0.47,7.61,
-3.55,0.38,7.91,
-3.86,0.32,8.00,
-3.55,0.32,7.73,
-3.29,0.35,7.78,
-3.50,0.36,7.89,
-3.74,0.34,7.96,
-3.68,0.31,7.72,
-3.80,0.28,8.04,
-3.44,0.40,7.73,
-3.35,0.41,8.02,
-3.50,0.40,7.79,
-3.74,0.30,7.89,
-3.60,0.35,7.77,
-3.63,0.47,7.76,
-3.60,0.41,7.88,
-3.75,0.37,7.98,
-3.35,0.34,7.85,
-3.35,0.36,7.71,
-3.75,0.40,8.03,
-3.67,0.38,7.84,
-3.45,0.35,7.87,
-3.40,0.39,7.86,
-3.51,0.38,7.65,
-3.79,0.42,7.94,
-3.57,0.40,7.90,
-3.39,0.37,7.69,
-3.87,0.30,7.92,
-3.76,0.33,7.87,
-3.31,0.38,7.94,
-3.16,0.35,7.72,
-3.67,0.39,7.83,
-3.96,0.28,7.95,
-3.55,0.40,7.73,
-3.38,0.36,7.88,
-3.41,0.41,7.92,
-3.49,0.41,7.69,
-3.67,0.34,7.90,
-3.83,0.29,7.81,
-3.71,0.42,7.94,
-3.36,0.32,7.83,
-3.41,0.37,7.81,
-3.59,0.40,7.65,
-3.59,0.39,7.98,
-3.50,0.47,7.76,
-3.67,0.38,7.92,
-3.73,0.29,7.93,
-3.50,0.34,7.72,
-3.38,0.36,7.71,
-3.56,0.42,7.81,
-3.73,0.34,7.82,
-3.63,0.35,7.74,
-3.47,0.30,7.74,
-3.68,0.37,7.91,
-3.49,0.36,7.75,
-3.45,0.34,7.83,
-3.69,0.32,7.87,
-3.78,0.29,7.85,
-3.58,0.40,7.87,
-3.52,0.39,7.87,
-3.40,0.32,7.79,
-3.54,0.27,7.75,
-3.55,0.38,7.89,
-3.58,0.34,7.89,
-3.72,0.47,7.91,
-3.66,0.31,8.00,
-3.27,0.35,7.76,
-3.43,0.37,7.87,
-3.82,0.37,7.82,
-3.61,0.45,7.95,
-3.43,0.39,7.87,
-3.57,0.36,7.82,
-3.61,0.31,8.01,
-3.67,0.44,7.74,
-3.69,0.38,8.17,
-3.34,0.35,7.67,
-3.54,0.35,7.80,
-3.70,0.36,7.83,
-3.43,0.43,7.89,
-3.53,0.39,7.81,
-3.74,0.40,8.19,
-3.69,0.24,7.85,
-3.17,0.43,7.77,
-3.40,0.29,7.68,
-3.91,0.45,7.97,
-3.65,0.37,7.87,
-3.45,0.32,7.70,
-3.59,0.28,7.90,
-3.59,0.36,7.81,
-3.60,0.41,7.87,
-3.55,0.35,7.79,
-3.63,0.37,7.89,
-3.66,0.33,7.64,
-3.75,0.35,7.85,
-3.64,0.45,8.00,
-3.37,0.38,7.72,
-3.43,0.32,7.79,
-3.78,0.29,7.82,
-3.78,0.38,7.98,
-3.48,0.42,7.81,
-3.41,0.37,7.72,
-3.73,0.35,7.89,
-3.74,0.38,7.74,
-3.65,0.40,7.95,
-3.48,0.41,7.74,
-3.59,0.33,8.00,
-3.62,0.25,7.88,
-3.59,0.43,7.83,
-3.57,0.33,7.90,
-3.48,0.43,7.85,
-3.63,0.28,7.92,
-3.75,0.30,7.89,
-3.56,0.34,7.92,
-3.52,0.39,7.73,
-3.64,0.45,7.85,
-3.65,0.35,7.81,
-3.67,0.32,7.86,
-3.71,0.32,7.84,
-3.63,0.40,7.82,
-3.45,0.36,7.92,
-3.47,0.29,7.76,
-3.47,0.37,7.93,
-3.45,0.36,7.65,
-3.89,0.36,7.97,
-3.67,0.39,7.90,
-3.32,0.35,7.82,
-3.55,0.33,7.73,
-3.91,0.34,7.91,
-3.74,0.36,7.86,
-3.35,0.43,7.87,
-3.38,0.28,7.65,
-3.73,0.33,7.82,
-3.89,0.27,7.78,
-3.78,0.40,7.99,
-3.43,0.45,7.87,
-3.31,0.34,7.84,
-3.60,0.31,7.68,
-3.85,0.31,7.78,
-3.76,0.35,7.85,
-3.50,0.44,7.87,
-3.32,0.38,7.77,
-3.68,0.32,7.82,
-3.83,0.28,7.90,
-3.43,0.39,7.86,
-3.21,0.45,7.71,
-3.63,0.46,7.94,
-3.80,0.29,7.81,
-3.71,0.29,7.67,
-3.85,0.36,7.80,
-3.83,0.38,7.95,
-3.91,0.42,7.58,
-3.53,0.39,7.71,
-3.17,0.25,7.54,
-3.61,0.40,7.84,
-3.91,0.30,7.93,
-3.67,0.36,7.84,
-3.03,0.31,8.25,
-3.80,0.40,7.49,
-3.88,0.43,7.97,
-3.60,0.42,7.86,
-3.47,0.41,7.73,
-3.71,0.28,7.85,
-3.89,0.39,7.78,
-3.62,0.33,7.79,
-3.50,0.43,7.76,
-3.69,0.35,7.99,
-3.42,0.35,7.71,
-3.53,0.28,7.69,
-3.98,0.41,7.95,
-3.91,0.28,7.83,
-3.52,0.42,7.84,
-3.32,0.31,7.79,
-3.35,0.37,7.60,
-3.90,0.35,7.82,
-3.95,0.42,8.02,
-3.52,0.36,7.75,
-3.40,0.39,7.78,
-3.73,0.29,7.71,
-3.75,0.38,8.04,
-3.32,0.47,7.59,
-3.61,0.41,7.95,
-4.03,0.27,7.72,
-3.93,0.31,8.02,
-3.30,0.35,7.69,
-3.28,0.39,7.70,
-3.70,0.34,7.86,
-3.98,0.28,7.96,
-3.59,0.36,7.82,
-3.43,0.37,7.70,
-3.58,0.43,7.75,
-3.81,0.37,7.97,
-3.70,0.31,7.83,
-3.58,0.31,7.76,
-3.47,0.35,7.65,
-3.75,0.34,7.88,
-3.70,0.42,7.90,
-3.69,0.32,7.76,
-3.63,0.35,8.03,
-3.48,0.33,7.63,
-3.61,0.47,7.83,
-3.84,0.34,7.81,
-3.71,0.37,7.93,
-3.48,0.30,7.67,
-3.48,0.39,7.92,
-3.56,0.38,7.84,
-3.73,0.38,7.82,
-3.71,0.33,7.91,
-3.49,0.38,7.70,
-3.67,0.38,7.81,
-3.78,0.48,7.76,
-3.57,0.31,7.90,
-3.56,0.36,7.87,
-3.54,0.34,7.95,
-3.35,0.33,7.55,
-3.76,0.38,8.04,
-3.82,0.39,7.80,
-3.84,0.33,7.95,
-3.51,0.31,7.80,
-3.51,0.42,7.62,
-3.79,0.34,7.93,
-3.77,0.33,7.85,
-3.30,0.29,7.83,
-3.39,0.32,7.48,
-3.96,0.34,8.02,
-3.99,0.32,7.54,
-3.60,0.43,7.63,
-3.72,0.35,8.10,
-3.80,0.33,7.93,
-2.94,0.44,7.91,
-3.56,0.29,7.28,
-4.21,0.36,7.82,
-4.16,0.38,8.15,
-3.78,0.10,7.42,
-3.56,0.49,7.97,
-3.47,0.42,7.68,
-4.13,0.23,7.32,
-4.31,0.07,7.68,
-3.53,0.66,7.71,
-3.43,0.27,7.45,
-3.98,0.38,7.85,
-3.91,0.33,7.85,
-3.68,0.34,7.38,
-3.96,0.41,7.89,
-4.12,0.22,7.66,
-3.90,0.50,7.68,
-3.79,0.33,7.63,
-3.97,0.45,7.26,
-3.96,-0.03,7.34,
-4.01,0.57,8.07,
-3.75,0.23,7.40,
-4.25,0.28,7.66,
-4.18,0.47,7.53,
-3.78,0.34,7.79,
-3.56,0.39,7.42,
-3.93,0.07,7.72,
-4.33,0.45,7.89,
-4.25,0.14,7.51,
-3.80,0.47,7.59,
-3.40,0.60,8.11,
-4.25,0.32,7.29,
-5.00,0.00,7.88,
-3.93,0.63,7.88,
-3.55,0.28,7.56,
-3.80,0.16,6.83,
-4.82,0.51,8.07,
-4.47,0.38,7.83,
-3.35,0.35,7.22,
-4.36,0.24,7.61,
-4.35,0.56,7.69,
-4.38,0.36,7.37,
-4.23,-0.05,7.04,
-3.79,0.63,7.45,
-3.87,0.17,7.62,
-3.82,0.93,9.30,
-2.85,-0.41,6.29,
-3.97,0.70,7.77,
-4.64,0.12,7.97,
-3.54,0.58,7.14,
-3.88,0.21,7.92,
-3.37,0.44,7.09,
-4.18,0.30,8.79,
-4.15,0.34,7.45,
-3.82,0.62,8.02,
-3.19,0.16,8.63,
-2.84,0.47,7.57,
-2.94,0.14,7.95,
-3.28,0.11,7.50,
-4.10,0.26,8.24,
-4.12,0.30,8.11,
-3.62,0.07,8.09,
-2.43,0.27,7.88,
-2.12,0.21,7.87,
-2.08,0.23,8.73,
-2.64,0.17,8.03,
-3.31,0.29,8.52,
-2.53,-0.00,7.98,
-2.00,0.29,8.18,
-2.37,0.08,8.14,
-2.71,0.06,8.27,
-2.20,0.21,8.32,
-2.63,0.24,8.37,
-2.84,0.11,8.42,
-2.01,0.23,7.90,
-2.65,0.05,8.44,
-2.94,0.33,8.43,
-1.92,-0.02,8.14,
-1.59,0.08,8.15,
-1.51,0.28,7.98,
-2.53,-0.02,8.07,
-2.74,0.44,8.01,
-4.32,0.00,8.09,
-4.62,0.17,9.08,
-2.37,0.02,7.55,
-2.54,0.29,7.87,
-3.44,0.04,8.33,
-3.75,0.20,7.87,
-3.23,0.74,8.54,
-3.36,-0.39,7.76,
-4.29,0.38,8.76,
-3.20,-0.18,8.01,
-1.90,0.20,8.70,
0.10,-0.69,7.03,
-2.93,0.17,8.52,
-4.48,1.06,10.46,
-0.55,1.68,9.56,
2.75,-0.22,5.39,
-1.54,0.45,7.94,
-5.72,-0.61,9.35,
-5.83,-0.43,8.11,
-3.73,-0.61,8.01,
-2.34,0.14,7.31,
-2.39,0.02,9.18,
-2.44,1.31,9.58,
-2.78,0.14,8.71,
-3.07,-2.53,6.81,
-2.87,-0.71,6.86,
-4.14,-2.03,7.07,
-5.83,1.82,10.80,
-2.93,-1.23,6.81,
-2.72,0.00,7.64,
-4.22,-0.89,8.01,
-3.86,0.21,8.54,
-2.10,-0.18,7.69,
-0.16,0.36,8.06,
-0.59,-0.25,7.46,
-2.99,-0.15,8.85,
-3.53,-0.02,9.11,
-2.28,-0.89,7.16,
-2.08,-1.56,5.80,
-3.05,-0.99,8.19,
-3.35,0.06,7.81,
-4.06,0.26,9.61,
-2.45,0.70,8.51,
-1.71,0.69,8.42,
-1.46,-0.45,7.40,
-4.61,-0.77,7.33,
-6.03,0.39,10.23,
-2.64,-0.47,6.87,
-1.65,0.05,7.53,
-2.24,-1.16,6.97,
-3.27,-1.54,6.77,
-2.85,-1.11,6.09,
-3.96,-0.97,7.07,
-4.94,0.88,9.15,
-4.04,1.36,9.67,
-1.52,0.67,7.78,
-1.40,1.50,8.24,
-2.10,1.37,8.76,
-3.17,1.88,9.61,
-2.79,2.33,10.02,
-1.74,0.98,8.03,
-3.09,1.96,10.91,
-2.74,2.73,9.20,
-1.85,-0.98,7.95,
-2.12,2.55,7.77,
-2.46,-1.43,7.90,
-2.28,2.10,8.64,
-1.74,-0.48,8.41,
-0.76,0.44,7.56,
-2.33,2.76,9.63,
-3.04,-0.29,9.74,
-0.89,0.45,6.64,
-0.78,-0.99,7.75,
-1.17,0.17,7.28,
-2.23,0.28,9.32,
-1.23,0.69,8.91,
-0.33,-0.08,7.17,
-1.77,0.95,9.58,
-1.78,0.94,9.22,
-1.76,1.07,9.66,
-0.95,0.10,7.76,
-1.03,-0.78,7.16,
-2.19,-0.51,7.67,
-3.39,-0.50,7.98,
-4.19,0.60,9.60,
-3.37,0.01,8.41,
-2.31,-0.57,7.73,
-1.35,-1.29,6.25,
-2.14,-0.87,7.09,
-3.35,0.16,8.19,
-4.06,0.53,9.53,
-3.71,-0.28,7.43,
-4.24,-0.43,7.74,
-3.92,0.06,8.10,
-3.37,-0.26,7.33,
-3.98,-0.26,7.83,
-4.50,0.45,8.54,
-4.41,0.04,8.15,
-3.74,-0.08,8.02,
-3.60,-0.62,7.08,
-4.59,-0.32,7.78,
-4.55,-0.17,8.25,
-2.73,-0.47,6.96,
-2.74,-0.38,7.00,
-4.30,-0.16,7.99,
-5.17,-0.03,8.64,
-4.70,-0.02,7.71,
-3.97,-0.32,7.46,
-2.72,-1.07,8.30,
-2.34,0.23,6.04,
-4.30,-1.37,7.77,
-4.56,0.58,8.45,
-3.91,-0.05,7.96,
-3.72,0.07,8.04,
-3.50,-0.56,7.31,
-3.88,-0.63,7.44,
-4.77,0.37,8.31,
-5.05,-0.74,7.68,
-4.46,-0.29,7.61,
-3.65,-0.37,7.74,
-3.37,0.05,7.78,
-3.97,0.41,9.30,
-2.95,-1.12,6.74,
-3.27,-0.70,7.35,
-3.36,-0.51,7.37,
-3.73,-0.36,8.01,
-4.11,-0.18,7.75,
-4.11,-0.91,7.55,
-3.75,-0.59,7.54,
-3.59,-0.21,7.80,
-4.14,-0.93,7.42,
-4.47,-1.00,7.33,
-4.28,-0.90,7.66,
-3.56,0.04,7.85,
-3.67,-0.28,7.83,
-4.64,-0.46,7.69,
-4.87,-0.75,7.71,
-4.15,-0.81,7.13,
-3.82,-0.67,7.49,
-4.20,-0.33,8.10,
-3.90,-0.87,7.24,
-3.84,-0.89,7.25,
-3.93,-0.51,7.84,
-4.03,-0.58,7.67,
-4.22,-0.53,7.70,
-4.22,-1.00,7.20,
-3.83,-0.44,7.78,
-3.91,-0.38,7.73,
-4.24,-0.89,7.58,
-3.71,-0.95,7.04,
-4.35,-0.44,7.87,
-4.69,-0.22,8.28,
-4.01,-0.80,7.59,
-3.80,-1.07,6.68,
-4.05,-1.01,7.63,
-3.41,-0.59,7.41,
-3.29,-0.08,8.31,
-2.74,-0.18,8.11,
-3.21,-0.06,8.14,
-3.62,-0.51,7.86,
-3.87,-0.21,8.45,
-3.33,-0.32,7.67,
-2.99,-0.49,7.98,
-2.88,0.13,8.03,
-3.16,-0.37,8.29,
-3.35,-0.24,7.77,
-3.79,-0.94,7.64,
-3.54,-0.55,7.47,
-3.91,-0.50,8.11,
-3.55,-0.08,8.26,
-2.96,-0.71,7.42,
-3.30,-0.25,7.85,
-3.86,-0.92,7.47,
-3.69,-0.60,7.45,
-3.66,-0.14,8.15,
-3.90,-0.11,8.10,
-3.91,-0.06,8.14,
-3.32,-0.57,7.25,
-3.66,-0.44,7.81,
-3.90,-0.32,7.91,
-3.70,-0.50,7.62,
-3.63,-0.24,7.72,
-4.32,-0.19,8.20,
-3.98,-0.27,7.77,
-3.25,-0.64,7.34,
-3.50,-0.25,7.57,
-4.13,-0.54,7.91,
-4.19,-0.35,7.59,
-3.85,-0.41,7.78,
-3.53,0.07,8.09,
-3.51,-0.45,7.64,
-3.67,-0.50,7.46,
-4.02,-0.43,7.76,
-4.15,-0.34,7.70,
-4.18,0.09,8.16,
-3.76,-0.36,7.88,
-3.52,-0.56,7.37,
-3.70,-0.52,7.48,
-4.16,0.18,8.32,
-4.29,-0.24,8.08,
-3.71,-0.59,7.33,
-3.61,-0.60,7.31,
-3.94,-0.16,8.08,
-3.87,-0.10,8.03,
-3.84,-0.24,7.70,
-4.19,-0.35,7.92,
-4.05,-0.43,8.03,
-3.70,0.09,8.23,
-3.61,-0.78,7.51,
-3.92,-1.17,6.93,
-4.10,-0.80,7.97,
-3.55,0.44,8.95,
-3.28,0.43,8.68,
-4.02,-1.28,7.07,
-5.24,-1.04,7.62,
-4.12,-1.47,6.98,
-2.79,-2.55,5.04,
-3.09,-1.25,6.70,
-4.29,-0.32,7.87,
-4.27,0.36,10.04,
-1.37,-0.10,7.12,
-2.49,-1.18,6.02,
-6.05,-0.53,8.47,
-5.80,0.54,9.57,
-2.73,1.25,8.99,
-0.84,-0.30,6.68,
-2.78,-0.84,6.56,
-5.18,0.05,8.82,
-4.64,0.99,9.64,
-2.80,0.89,8.26,
-2.77,-0.50,7.05,
-4.60,0.25,7.92,
-5.18,-0.46,8.07,
-4.17,-0.19,7.53,
-3.99,-0.78,7.14,
-4.41,-0.76,7.25,
-4.06,-0.45,7.92,
-3.25,-0.51,7.28,
-3.99,-0.87,7.23,
-4.98,-0.73,7.95,
-4.70,-0.26,8.22,
-3.47,-0.57,7.92,
-3.61,-0.59,7.61,
-4.51,-0.49,8.21,
-4.24,-0.45,7.85,
-3.41,-0.62,7.31,
-3.00,-1.12,6.89,
-3.64,-1.00,7.00,
-4.30,-1.12,7.11,
-4.06,-0.89,7.32,
-3.07,-0.59,7.44,
-3.10,-0.67,7.22,
-4.08,-0.33,8.46,
-3.73,-0.16,8.33,
-3.03,-0.52,7.48,
-3.62,-0.34,8.02,
-4.29,-0.51,7.93,
-4.52,-0.31,7.93,
-3.77,-0.23,8.15,
-2.90,0.12,7.87,
-3.12,-0.44,7.54,
-3.93,-0.33,7.75,
-4.71,-0.13,8.46,
-4.34,-0.08,7.93,
-3.50,-0.63,7.33,
-3.49,-0.27,7.71,
-3.47,-0.13,7.92,
-3.67,-0.42,7.60,
-3.96,-0.34,7.94,
-3.54,-0.62,7.43,
-3.57,-0.15,8.00,
-3.76,-0.09,8.10,
-3.49,-0.04,7.87,
-3.63,-0.58,7.57,
-3.56,-0.46,7.31,
-3.88,-0.39,7.72,
-4.00,-0.29,7.97,
-3.60,-0.25,7.87,
-3.38,-0.17,7.89,
-3.23,0.15,8.24,
-3.46,0.05,8.24,
-3.87,-0.23,7.76,
-3.95,-0.40,7.74,
-3.65,-0.11,7.84,
-3.44,-0.19,7.80,
-3.17,-0.64,7.14,
-3.54,-0.29,7.73,
-3.65,-0.35,7.66,
-3.73,-0.28,8.03,
-3.84,0.08,8.29,
-3.62,-0.20,7.96,
-3.34,-0.41,7.46,
-3.25,-0.56,7.47,
-3.63,-0.22,7.74,
-4.02,-0.07,8.35,
-4.00,0.08,8.14,
-3.70,-0.05,8.00,
-3.22,-0.47,7.37,
-3.12,-0.33,7.34,
-3.78,0.06,8.09,
-4.01,-0.24,7.96,
-3.49,-0.34,7.81,
-3.07,-0.15,7.84,
-3.42,-0.28,8.02,
-3.76,-0.09,8.03,
-3.57,-0.24,7.87,
-3.61,-0.07,7.99,
-3.33,0.17,8.33,
-3.12,-0.02,7.99,
-3.46,-0.26,7.68,
-3.82,-0.07,7.97,
-3.96,-0.39,7.71,
-3.82,-0.14,7.98,
-3.17,-0.06,7.76,
-2.96,-0.22,7.57,
-3.53,-0.27,7.38,
-3.96,-0.20,8.20,
-3.55,0.01,7.94,
-3.36,-0.22,7.96,
-3.32,-0.05,7.84,
-3.61,-0.45,7.53,
-4.35,-0.44,7.81,
-4.13,-0.05,8.16,
-3.02,0.05,8.09,
-2.90,-0.02,7.90,
-3.51,-0.48,7.53,
-4.15,-0.12,7.99,
-3.83,-0.08,8.01,
-3.15,0.02,7.99,
-3.18,-0.06,7.70,
-3.83,-0.30,7.82,
-3.92,-0.09,8.06,
-3.24,-0.14,7.74,
-3.18,-0.11,7.84,
-3.57,0.00,7.78,
-3.99,-0.23,8.12,
-3.95,-0.20,7.77,
-3.57,-0.22,7.85,
-3.25,-0.20,7.70,
-2.89,0.22,7.98,
-3.27,0.01,7.95,
-4.07,-0.26,7.85,
-3.97,-0.34,7.97,
-3.12,0.07,7.98,
-2.55,0.00,7.83,
-2.73,-0.18,7.99,
-3.89,0.24,8.28,
-4.31,-0.08,8.44,
-3.51,-0.02,7.87,
-3.01,-0.39,7.41,
-3.42,-0.35,7.70,
-3.57,-0.01,7.91,
-3.46,-0.28,7.67,
-3.65,-0.17,7.99,
-3.47,-0.19,7.90,
-2.93,0.20,7.83,
-3.27,0.01,8.17,
-3.41,-0.05,8.04,
-3.46,-0.04,8.21,
-3.70,0.01,8.24,
-3.38,-0.26,7.78,
-3.09,-0.12,7.90,
-3.38,-0.10,8.08,
-3.57,0.03,8.15,
-3.63,-0.07,8.15,
-3.36,-0.18,7.50,
-3.36,-0.16,7.81,
-3.47,-0.05,8.03,
-3.51,-0.06,8.20,
-3.39,-0.29,8.00,
-3.02,-0.12,7.81,
-3.03,0.04,8.00,
-3.51,-0.10,8.16,
-4.00,0.03,8.10,
-3.57,-0.21,7.77,
-3.12,-0.22,7.84,
-3.10,-0.08,7.80,
-3.09,-0.18,7.80,
-3.36,-0.06,8.08,
-3.59,0.00,8.11,
-3.35,-0.05,8.07,
-3.14,-0.25,7.58,
-3.31,-0.25,7.73,
-3.49,-0.02,8.00,
-3.23,0.07,8.27,
-3.37,0.12,8.19,
-3.21,-0.16,7.78,
-3.28,-0.18,7.94,
-3.38,-0.36,7.67,
-3.50,0.17,8.11,
-3.58,-0.06,8.11,
-3.60,-0.23,7.79,
-3.29,-0.24,7.75,
-3.06,-0.01,8.08,
-3.09,0.17,8.13,
-3.29,-0.02,8.03,
-3.74,-0.01,8.31,
-3.41,-0.14,7.81,
-2.89,-0.22,7.91,
-2.87,-0.11,7.87,
-3.36,-0.41,7.81,
-4.03,0.19,8.58,
-3.60,-0.18,8.21,
-2.85,-0.11,7.68,
-3.09,0.03,8.14,
-3.52,-0.04,7.98,
-3.40,-0.30,7.59,
-3.40,-0.27,7.89,
-3.75,0.10,8.30,
-3.35,-0.12,7.98,
-3.03,0.02,8.03,
-3.04,-0.20,7.96,
-3.22,0.02,7.97,
-3.49,-0.05,7.97,
-3.49,0.03,8.00,
-3.39,-0.13,7.75,
-3.36,-0.28,7.71,
-3.41,0.13,8.15,
-3.14,-0.15,7.77,
-3.13,-0.20,7.78,
-3.22,0.11,8.17,
-3.35,0.25,8.40,
-3.38,-0.01,8.14,
-3.27,-0.02,7.94,
-3.33,-0.28,7.57,
-3.46,-0.45,7.70,
-3.51,0.09,8.30,
-3.39,-0.18,8.03,
-3.14,-0.09,7.97,
-3.43,-0.27,7.87,
-3.61,0.08,8.12,
-3.29,-0.19,7.88,
-3.22,-0.09,7.89,
-3.42,-0.28,7.60,
-3.47,-0.29,7.63,
-3.66,-0.22,7.89,
-3.69,-0.02,8.18,
-3.39,0.23,8.50,
-2.63,0.26,8.19,
-2.62,-0.24,7.50,
-3.51,-0.22,7.97,
-3.95,-0.25,8.11,
-3.74,-0.00,8.24,
-3.29,0.38,8.28,
-3.13,0.02,8.14,
-2.94,-0.11,7.71,
-3.09,-0.10,7.85,
-3.55,-0.19,7.88,
-3.66,-0.15,7.93,
-3.56,-0.05,7.93,
-3.34,-0.20,7.88,
-3.03,0.06,7.90,
-3.00,-0.02,8.01,
-3.26,-0.25,7.60,
-3.58,-0.20,7.95,
-3.55,-0.04,8.05,
-3.24,-0.02,8.02,
-3.14,-0.03,7.87,
-3.39,0.09,8.28,
-3.42,0.10,8.12,
-3.31,0.02,8.15,
-3.40,-0.02,7.89,
-3.40,-0.07,8.03,
-3.15,0.00,7.98,
-3.16,-0.07,7.99,
-3.34,-0.22,7.74,
-3.46,-0.19,7.86,
-3.27,0.03,8.09,
-3.36,0.18,8.26,
-3.28,-0.03,8.07,
-3.21,-0.21,7.86,
-3.43,-0.01,8.10,
-3.40,-0.12,8.07,
-3.21,-0.11,7.88,
-3.30,-0.09,8.13,
-3.14,0.08,8.15,
-3.27,-0.11,7.91,
-3.52,-0.15,7.98,
-3.61,0.23,8.35,
-3.33,-0.23,7.82,
-3.13,-0.38,7.48,
-3.30,-0.21,8.03,
-3.48,0.14,8.29,
-3.24,0.15,8.21,
-2.91,-0.10,7.76,
-3.21,-0.01,8.11,
-3.29,0.02,8.12,
-3.01,-0.22,7.64,
-3.16,-0.22,7.66,
-3.37,0.12,8.18,
-3.36,-0.03,8.08,
-3.17,0.16,8.18,
-3.16,0.00,8.05,
-3.04,0.14,8.05,
-3.18,-0.14,7.77,
-3.54,-0.29,7.68,
-3.74,-0.19,8.08,
-3.00,0.10,7.88,
-3.32,0.51,8.49,
-3.17,-0.23,7.66,
-3.02,-0.22,7.75,
-3.37,0.11,8.09,
-3.56,-0.23,8.01,
-3.35,0.12,8.12,
-3.22,0.33,8.54,
-3.19,-0.08,7.99,
-3.10,-0.23,7.79,
-3.49,0.05,8.22,
-3.73,-0.09,8.08,
-3.17,-0.17,7.83,
-3.19,0.06,8.12,
-3.50,0.04,8.09,
-3.48,-0.42,7.66,
-3.41,-0.11,8.04,
-3.45,0.06,8.12,
-3.13,-0.12,7.81,
-2.84,-0.06,7.82,
-3.32,0.02,7.96,
-3.72,0.09,8.21,
-3.29,-0.07,7.98,
-2.86,0.00,7.88,
-3.22,-0.06,8.02,
-3.42,0.06,8.04,
-3.29,-0.17,7.87,
-3.59,0.09,8.03,
-3.51,0.15,8.19,
-3.18,-0.06,7.77,
-3.05,-0.10,7.91,
-3.20,0.00,8.12,
-3.28,0.00,7.98,
-3.41,-0.03,8.28,
-3.14,0.28,8.10,
-2.97,-0.24,7.71,
-3.43,-0.11,7.73,
-3.62,0.01,8.17,
-3.17,0.37,8.23,
-3.06,-0.07,7.84,
-3.34,-0.28,7.59,
-3.41,-0.16,7.93,
-3.04,0.02,7.89,
-2.93,0.03,7.91,
-3.08,-0.06,7.78,
-3.55,-0.17,8.02,
-3.81,0.21,8.41,
-3.49,-0.09,8.18,
-3.01,0.15,8.05,
-2.59,0.38,8.14,
-3.29,-0.33,7.82,
-4.15,-0.07,7.83,
-4.18,-0.09,8.48,
-2.83,0.18,7.79,
-1.79,0.01,7.53,
-2.68,-0.01,7.72,
-4.27,0.01,8.34,
-3.99,-0.08,8.32,
-2.59,0.17,8.15,
-2.29,0.02,7.77,
-3.33,-0.16,7.94,
-3.90,-0.15,7.98,
-3.69,-0.22,7.79,
-3.07,0.03,8.01,
-2.30,0.01,7.75,
-2.82,0.16,8.10,
-3.82,-0.07,8.12,
-3.98,-0.12,8.23,
-3.10,0.39,8.30,
-2.69,0.30,8.44,
-2.96,0.14,8.09,
-3.37,-0.36,7.55,
-3.55,-0.22,7.93,
-3.07,0.21,8.18,
-2.84,0.08,7.84,
-3.37,-0.12,7.99,
-3.22,0.01,7.99,
-3.18,0.20,8.52,
-3.27,0.03,8.19,
-3.24,0.10,8.00,
-3.26,-0.12,7.95,
-3.24,-0.07,8.20,
-2.46,-0.30,7.70,
-2.46,0.08,8.04,
-2.53,-0.09,7.93,
-3.27,0.03,8.17,
-3.48,-0.09,8.15,
-3.32,-0.06,8.30,
-3.02,0.04,8.07,
-2.47,0.10,7.85,
-2.62,0.03,8.07,
-2.61,0.13,8.08,
-2.54,-0.11,7.81,
